Year,CountyName,Population,Municipal,Manufactoring,Mining,SteamElectric,Irrigation,LiveStock,Muni_GW,Muni_SW,MFG_Gw,MFG_SW,Mining_GW,Mining_SW,Power_GW,Power_SW,Irrig_GW,Irrig_SW,Livestock_GW,Livestock_SW
2000,SWISHER,"8,378","1,442",0,0,0,"171,706","3,419","1,007",435,0,0,0,0,0,0,"171,706",0,"2,735",684
2000,TARRANT,"1,446,219","308,818","12,614",0,"4,653","8,417",835,"14,674","294,145",858,"11,757",0,0,1,"4,652",0,"8,417",409,425
2000,TAYLOR,"126,555","41,799",789,0,0,174,"1,306",786,"41,013",0,789,0,0,0,0,134,40,131,"1,175"
2000,TERRELL,"1,081",217,0,5,0,80,307,217,0,0,0,5,0,0,0,0,80,292,15
2000,TERRY,"12,761","2,059",1,0,0,"203,141",115,465,"1,594",1,0,0,0,0,0,"202,815",326,92,23
2000,THROCKMORTON,"1,850",354,0,0,0,0,752,24,330,0,0,0,0,0,0,0,0,75,677
2000,TITUS,"28,118","6,506","2,510",9,"27,527",0,"1,007",176,"6,330",194,"2,317",0,9,7,"27,520",0,0,403,604
2000,TOM GREEN,"104,010","18,335","1,799",21,636,"30,415","1,886","1,571","16,764",75,"1,724",0,21,0,636,"20,522","9,893",189,"1,697"
2000,TRAVIS,"812,280","160,711","18,840",233,"7,037","1,224",704,"11,859","148,851",799,"18,042",0,233,0,"7,037","1,194",30,352,352
2000,TRINITY,"13,779","1,760",0,0,0,467,405,"1,103",658,0,0,0,0,0,0,0,467,162,243
2000,TYLER,"20,871","3,239",32,0,0,29,275,"3,239",0,32,0,0,0,0,0,0,29,110,165
2000,UPSHUR,"35,291","4,699",161,0,0,240,"1,530","4,123",577,161,0,0,0,0,0,0,240,612,918
2000,UPTON,"3,404",874,179,0,0,"12,471",203,874,0,179,0,0,0,0,0,"12,471",0,162,41
2000,UVALDE,"25,926","7,903",379,200,0,"58,061","2,536","7,903",0,379,0,200,0,0,0,"56,967","1,094","1,894",642
2000,VAL VERDE,"44,856","15,766",0,166,0,"1,528",767,"14,455","1,312",0,0,0,166,0,0,270,"1,258",614,153
2000,VAN ZANDT,"48,140","5,542",23,315,0,33,"2,434","2,890","2,652",23,0,246,70,0,0,33,0,973,"1,461"
2000,VICTORIA,"84,088","14,067","24,321",0,"48,157","6,708","1,084","14,067",0,619,"23,702",0,0,"2,533","45,624","6,708",0,649,435
2000,WALKER,"61,758","10,880","2,517",0,0,0,632,"4,019","6,860",498,"2,020",0,0,0,0,0,0,253,379
2000,WALLER,"32,663","4,691",33,961,0,"22,201",940,"4,691",0,33,0,961,0,0,0,"22,201",0,564,376
2000,WARD,"10,909","3,317",11,6,"5,886","13,963",117,"3,317",0,11,0,6,0,"5,886",0,"2,962","11,001",111,6
2000,WASHINGTON,"30,373","4,759",519,0,0,"1,724","1,554","1,679","3,080",407,112,0,0,0,0,"1,311",413,155,"1,399"
2000,WEBB,"193,118","40,667",108,13,"1,973","4,137","1,514",466,"40,201",30,77,13,0,0,"1,973",64,"4,073",151,"1,363"
2000,WHARTON,"41,188","6,324",486,0,0,"240,668","1,249","6,324",0,486,0,0,0,0,0,"125,055","115,613",750,499
2000,WHEELER,"5,284",926,0,0,0,"7,939","1,956",926,0,0,0,0,0,0,0,"7,939",0,395,"1,561"
2000,WICHITA,"131,664","29,485","2,159",0,398,"16,864",740,"1,303","28,182",177,"1,982",0,0,0,398,"1,610","15,254",74,666
2000,WILBARGER,"14,676","3,494",868,4,"6,118","28,527","1,066","3,467",27,868,0,0,4,0,"6,118","28,264",263,107,959
2000,WILLACY,"20,082","3,012",25,0,0,"25,673",151,44,"2,968",0,25,0,0,0,0,0,"25,673",15,136
2000,WILLIAMSON,"249,967","45,689",909,"2,109",0,0,"1,343","16,696","28,993",611,298,"1,936",173,0,0,0,0,134,"1,209"
2000,WILSON,"32,408","4,940",1,0,0,"20,883","1,809","4,923",17,1,0,0,0,0,0,"16,346","4,537",182,"1,627"
2000,WINKLER,"7,173","2,275",77,221,0,"2,002",149,"2,275",0,77,0,221,0,0,0,"2,002",0,142,7
2000,WISE,"48,793","3,356",773,"14,699",0,502,"1,714","1,704","1,652",220,553,1,"14,699",0,0,147,355,857,857
2000,WOOD,"36,752","5,442",366,0,0,373,"2,063","4,370","1,070",280,86,0,0,0,0,149,224,825,"1,238"
2000,YOAKUM,"7,322","1,494",0,0,0,"127,059",154,"1,494",0,0,0,0,0,0,0,"127,059",0,123,31
2000,YOUNG,"17,943","3,107",28,0,"1,214",77,"1,008",240,"2,868",0,28,0,0,0,"1,214",0,77,101,907
2000,ZAPATA,"12,182","2,212",0,0,0,"2,265",474,161,"2,051",0,0,0,0,0,0,0,"2,265",47,427
2000,ZAVALA,"11,600","4,426",922,0,0,"46,275",757,"4,426",0,922,0,0,0,0,0,"35,140","11,135",76,681
2001,ANDERSON,"55,013","12,331",356,0,0,192,"1,677","8,960","3,371",356,0,0,0,0,0,96,96,337,"1,340"
2001,ANDREWS,"12,963","3,132",808,0,0,"29,402",320,"3,132",0,808,0,0,0,0,0,"29,402",0,180,140
2001,ANGELINA,"81,144","11,628","18,784",0,0,9,565,"11,628",0,"12,418","6,365",0,0,0,0,9,0,226,339
2001,ARANSAS,"22,743","3,904",207,0,0,0,23,489,"3,415",0,207,0,0,0,0,0,0,2,21
2001,ARCHER,"9,008","1,504",0,0,0,"1,616","3,670",75,"1,429",0,0,0,0,0,0,0,"1,616",167,"3,503"
2001,ARMSTRONG,"2,134",384,0,0,0,"7,739",564,384,0,0,0,0,0,0,0,"7,739",0,451,113
2001,ATASCOSA,"39,701","6,272",137,0,"7,379","34,848","9,609","5,972",301,137,0,0,0,"7,379",0,"34,848",0,893,"8,716"
2001,AUSTIN,"24,031","3,140",78,0,0,"9,636","1,589","3,140",0,78,0,0,0,0,0,"8,191","1,445",96,"1,493"
2001,BAILEY,"6,471","1,249",0,0,0,"185,648","2,046","1,249",0,0,0,0,0,0,0,"185,648",0,"1,637",409
2001,BANDERA,"18,169","2,461",0,0,0,487,314,"2,365",95,0,0,0,0,0,0,263,224,141,173
2001,BASTROP,"62,042","8,594",47,0,"3,417","1,703","1,539","8,593",1,47,0,0,0,0,"3,417",834,869,403,"1,136"
2001,BAYLOR,"4,083",684,0,0,0,604,940,680,5,0,0,0,0,0,0,598,6,50,890
2001,BEE,"32,330","4,993",0,0,0,"3,103",977,"2,685","2,308",0,0,0,0,0,0,"3,103",0,77,900
2001,BELL,"243,386","43,534",442,578,0,"1,708",948,"2,379","41,155",0,442,0,578,0,0,564,"1,144",95,853
2001,BEXAR,"1,415,441","240,286","11,567","10,458","20,869","18,354","1,218","230,394","9,892","11,378",189,"9,010","1,449","1,307","19,562","10,544","7,810",118,"1,100"
2001,BLANCO,"8,679","1,295",1,1,0,162,461,988,307,0,1,1,0,0,0,68,94,236,225
2001,BORDEN,662,177,0,77,0,"1,983",261,174,3,0,0,77,0,0,0,"1,983",0,25,236
2001,BOSQUE,"17,549","2,693",732,0,814,"1,673","1,066","2,691",3,732,0,0,0,41,772,50,"1,623",533,533
2001,BOWIE,"90,651","18,102","1,310",0,0,"3,662","1,338","1,958","16,145",3,"1,307",0,0,0,0,0,"3,662",287,"1,051"
2001,BRAZORIA,"248,171","34,422","220,963",642,0,"62,658","1,613","24,626","9,796","1,035","219,928",64,578,0,0,"3,915","58,743",429,"1,184"
2001,BRAZOS,"155,449","28,860",94,10,508,"6,499","1,032","28,813",47,94,0,10,0,248,260,"5,394","1,105",413,619
2001,BREWSTER,"8,905","2,232",3,0,0,446,640,"2,157",75,3,0,0,0,0,0,308,138,608,32
2001,BRISCOE,"1,790",287,0,0,0,"31,955",263,178,109,0,0,0,0,0,0,"31,955",0,211,52
2001,BROOKS,"7,839","1,940",0,0,0,25,"1,452","1,940",0,0,0,0,0,0,0,25,0,146,"1,306"
2001,BROWN,"37,963","6,447",401,"2,684",0,"9,207","1,388",285,"6,161",0,401,0,"2,684",0,0,"1,685","7,522",133,"1,255"
2001,BURLESON,"16,634","2,592",144,0,0,"10,747","1,340","2,592",0,144,0,0,0,0,0,"8,705","2,042",536,804
2001,BURNET,"35,502","5,822",659,"2,064",0,150,"4,573","2,031","3,791",7,652,647,"1,417",0,0,114,36,205,"4,367"
2001,CALDWELL,"33,322","5,081",8,0,0,"1,590",888,"3,876","1,205",8,0,0,0,0,0,223,"1,367",64,824
2001,CALHOUN,"20,600","2,338","37,127","1,957",75,"14,655",327,343,"1,996",2,"37,125","1,299",658,75,0,0,"14,655",175,152
2001,CALLAHAN,"13,017","1,228",0,0,0,934,"1,033",390,838,0,0,0,0,0,0,682,252,52,981
2001,CAMERON,"344,621","58,762","1,347",0,"2,393","197,595",372,"1,443","57,319",30,"1,317",0,0,278,"2,114","9,409","188,186",28,344
2001,CAMP,"11,794","1,494",9,0,0,0,"1,464",934,560,9,0,0,0,0,0,0,0,586,878
2001,CARSON,"6,451","1,300",405,80,0,"51,012",952,"1,289",11,405,0,80,0,0,0,"51,012",0,387,565
2001,CASS,"30,176","2,773","108,361",0,0,6,817,917,"1,856",318,"108,043",0,0,0,0,0,6,189,628
2001,CASTRO,"8,040","1,594","2,032",0,0,"473,516","9,123","1,594",0,"2,032",0,0,0,0,0,"473,516",0,"3,704","5,419"
2001,CHAMBERS,"27,093","3,017","14,755","2,655",762,"64,525",480,"1,546","1,471",475,"14,279",916,"1,739",77,685,0,"64,525",161,319
2001,CHEROKEE,"47,238","8,175",626,0,"1,680",151,"1,785","6,540","1,634",117,509,0,0,128,"1,552",27,124,714,"1,071"
2001,CHILDRESS,"7,707","1,801",33,0,0,"11,404",263,120,"1,682",0,33,0,0,0,0,"11,404",0,26,237
2001,CLAY,"10,966","1,951",0,0,0,"1,627","1,883",679,"1,273",0,0,0,0,0,0,"1,497",130,150,"1,733"
2001,COCHRAN,"3,728",766,0,0,0,"115,261",495,766,0,0,0,0,0,0,0,"115,261",0,215,280
2001,COKE,"3,789",396,0,20,765,929,407,159,237,0,0,0,20,0,765,799,130,41,366
2001,COLEMAN,"9,156","1,425",7,0,0,0,"1,118",17,"1,408",0,7,0,0,0,0,0,0,112,"1,006"
2001,COLLIN,"538,574","130,271","1,493",113,"1,278","2,598",853,"3,631","126,640",244,"1,249",0,113,336,942,"1,481","1,117",79,774
2001,COLLINGSWORTH,"3,153",762,0,0,0,"36,037",653,756,6,0,0,0,0,0,0,"36,037",0,65,588
2001,COLORADO,"20,678","3,197","1,412","15,849",0,"173,787","1,545","3,197",0,"1,412",0,"1,467","14,382",0,0,"17,388","156,399",445,"1,100"
2001,COMAL,"81,708","14,186",831,"6,336",0,53,298,"6,615","7,571",660,171,"6,336",0,0,0,32,21,179,119
2001,COMANCHE,"14,019","1,495",23,0,0,"45,433","3,947",583,912,2,21,0,0,0,0,"17,265","28,168",746,"3,201"
2001,CONCHO,"3,944",596,0,0,0,"2,093",532,530,67,0,0,0,0,0,0,"1,967",126,425,107
2001,COOKE,"37,125","5,306",141,0,0,0,"1,720","5,306",0,141,0,0,0,0,0,0,0,487,"1,233"
2001,CORYELL,"75,213","11,226",0,0,0,0,"1,290",799,"10,428",0,0,0,0,0,0,0,0,645,645
2001,COTTLE,"1,801",513,0,0,0,"4,369",483,501,12,0,0,0,0,0,0,"4,369",0,49,434
2001,CRANE,"3,791","1,196",631,0,0,0,177,"1,196",0,631,0,0,0,0,0,0,0,168,9
2001,CROCKETT,"4,092","1,230",14,22,908,214,767,"1,230",0,14,0,22,0,908,0,214,0,577,190
2001,CROSBY,"7,006","1,055",7,612,0,"158,604",241,406,649,5,2,199,413,0,0,"157,018","1,586",177,64
2001,CULBERSON,"2,867",809,5,0,0,"16,546",311,809,0,5,0,0,0,0,0,"16,546",0,295,16
2001,DALLAM,"6,088","1,876",1,0,0,"410,472","4,470","1,876",0,1,0,0,0,0,0,"410,472",0,"3,705",765
2001,DALLAS,"2,248,226","576,426","25,616",132,"9,523","10,873",529,"2,665","573,761",728,"24,888",0,132,476,"9,048",326,"10,547",53,476
2001,DAWSON,"14,844","3,423",45,25,0,"141,495",123,"1,350","2,073",0,45,25,0,0,0,"141,495",0,94,29
2001,DEAF SMITH,"18,336","4,005","1,255",0,0,"297,387","12,660","4,005",0,"1,255",0,0,0,0,0,"297,387",0,"9,203","3,457"
2001,DELTA,"5,359",843,0,0,0,585,343,229,615,0,0,0,0,0,0,0,585,34,309
2001,DENTON,"466,483","113,083",555,0,0,"1,792","1,270","10,531","102,552",44,510,0,0,0,0,"1,792",0,635,635
2001,DEWITT,"20,028","2,813",576,0,0,88,"1,602","2,763",50,576,0,0,0,0,0,88,0,93,"1,509"
2001,DICKENS,"2,762",551,0,0,0,"9,278",418,181,370,0,0,0,0,0,0,"8,744",534,22,396
2001,DIMMIT,"10,160","2,424",0,0,0,"9,104",738,"2,424",0,0,0,0,0,0,0,"5,230","3,874",405,333
2001,DONLEY,"3,724",759,0,0,0,"18,739","1,344",225,535,0,0,0,0,0,0,"18,739",0,135,"1,209"
2001,DUVAL,"13,124","2,349",0,"4,269",0,"5,170",589,"2,349",0,0,0,"4,269",0,0,0,"5,170",0,37,552
2001,EASTLAND,"18,151","2,982",37,0,0,"14,756","1,080",359,"2,622",1,36,0,0,0,0,"10,477","4,279",102,978
2001,ECTOR,"120,856","21,920","2,165",142,0,"3,702",203,"1,845","20,075","1,300",864,129,13,0,0,"3,702",0,109,94
2001,EDWARDS,"2,123",380,0,0,0,130,520,380,0,0,0,0,0,0,0,130,0,143,377
2001,EL PASO,"688,263","119,060","6,156",76,"2,885","210,883","1,102","84,618","34,442","6,069",86,76,0,"2,885",0,"1,795","209,088","1,047",55
2001,ELLIS,"116,203","22,298","3,223",21,0,583,"1,638","6,445","15,853","1,593","1,630",0,21,0,0,52,531,164,"1,474"
2001,ERATH,"32,983","4,871",46,0,0,"7,094","8,940","4,291",581,39,7,0,0,0,0,"6,739",355,"4,470","4,470"
2001,FALLS,"18,525","4,286",0,0,0,"1,367","1,577",988,"3,298",0,0,0,0,0,0,"1,230",137,158,"1,419"
2001,FANNIN,"31,753","4,946",39,84,"2,768","7,391","1,267","2,947","2,000",0,39,0,84,405,"2,363","1,848","5,543",73,"1,194"
2001,FAYETTE,"22,376","2,748",128,5,"23,427",735,"2,333","2,748",0,128,0,5,0,0,"23,427",522,213,138,"2,195"
2001,FISHER,"4,221",667,174,0,0,"2,734",589,100,567,159,14,0,0,0,0,"2,707",27,59,530
2001,FLOYD,"7,669","1,038",0,0,0,"175,380","1,183",617,421,0,0,0,0,0,0,"175,380",0,535,648
2001,FOARD,"1,573",352,0,0,0,"3,981",300,40,313,0,0,0,0,0,0,"3,981",0,30,270
2001,FORT BEND,"370,807","58,239","5,177","1,235","20,009","33,346","1,138","57,480",760,"5,177",0,"1,191",44,"2,331","17,677","15,277","18,069",284,854
2001,FRANKLIN,"9,542","1,000",81,0,0,0,"1,178",88,912,80,1,0,0,0,0,0,0,249,929
2001,FREESTONE,"18,271","2,881",0,61,"3,072",8,"1,495","2,708",174,0,0,14,47,117,"2,955",0,8,511,984
2001,FRIO,"16,375","3,194",0,0,204,"104,271",826,"3,194",0,0,0,0,0,204,0,"103,228","1,043",82,744
2001,GAINES,"14,329","3,117",67,371,0,"520,267",799,"3,117",0,67,0,371,0,0,0,"520,267",0,639,160
2001,GALVESTON,"255,210","45,154","40,660",684,984,"7,074",324,"7,268","37,886",347,"40,313",684,0,2,982,0,"7,074",176,148
2001,GARZA,"4,979",936,2,0,0,"14,648",303,129,808,0,2,0,0,0,0,"14,502",146,30,273
2001,GILLESPIE,"21,186","4,018",15,0,0,"2,364","1,038","4,018",0,6,9,0,0,0,0,"2,246",118,493,545
2001,GLASSCOCK,"1,414",160,0,0,0,"25,756",196,160,0,0,0,0,0,0,0,"25,756",0,156,40
2001,GOLIAD,"7,100",816,0,0,141,251,937,816,0,0,0,0,0,141,0,103,148,33,904
2001,GONZALES,"18,872","4,440","1,491",39,0,"1,498","4,408","1,974","2,466","1,398",93,39,0,0,0,"1,138",360,432,"3,976"
2001,GRAY,"22,585","4,503","4,047",0,0,"15,733","1,197","1,262","3,241","4,042",5,0,0,0,0,"15,733",0,91,"1,106"
2001,GRAYSON,"112,177","20,680","4,838",0,0,"1,954","1,313","10,478","10,203","2,728","2,110",0,0,0,0,"1,720",234,71,"1,242"
2001,GREGG,"112,507","25,449","1,477",58,610,0,239,"2,918","22,531",204,"1,273",0,58,259,352,0,0,74,165
2001,GRIMES,"24,157","4,143",254,0,"8,745",327,"1,507","4,143",0,254,0,0,0,2,"8,743",252,75,256,"1,251"
2001,GUADALUPE,"92,303","13,794","1,913",0,0,873,"1,040","6,963","6,829",192,"1,720",0,0,0,0,314,559,65,975
2001,HALE,"36,428","5,685","2,676",0,0,"337,770","2,548","4,249","1,437","2,676",0,0,0,0,0,"337,770",0,"2,031",517
2001,HALL,"3,792",808,0,0,0,"21,183",317,616,193,0,0,0,0,0,0,"21,183",0,32,285
2001,HAMILTON,"8,272","1,327",4,0,0,644,"1,862",647,681,4,0,0,0,0,0,84,560,186,"1,676"
2001,HANSFORD,"5,248","1,247",190,0,0,"165,564","4,593","1,247",0,190,0,0,0,0,0,"165,564",0,"2,086","2,507"
2001,HARDEMAN,"4,641",975,238,18,"4,196","5,541",510,173,802,0,238,0,18,0,"4,196","5,541",0,204,306
2001,HARDIN,"48,705","5,483",111,2,0,"1,223",157,"5,483",0,111,0,2,0,0,0,"1,223",0,16,141
2001,HARRIS,"3,461,662","735,328","384,680","5,136","7,441","8,420","1,139","267,775","467,553","16,684","367,996","1,193","3,942","4,197","3,242","6,214","2,206",647,492
2001,HARRISON,"62,235","8,757","17,731",219,"20,493",101,943,"3,772","4,986",223,"17,509",4,215,0,"20,493",37,64,48,895
2001,HARTLEY,"5,660","1,511",0,0,0,"292,758","4,530","1,511",0,0,0,0,0,0,0,"292,758",0,"2,826","1,704"
2001,HASKELL,"6,044",988,0,0,397,"30,160",481,231,757,0,0,0,0,0,397,"30,160",0,96,385
2001,HAYS,"104,856","14,990",210,610,0,228,"3,875","10,456","4,534",210,0,610,0,0,0,14,214,203,"3,672"
2001,HEMPHILL,"3,302",593,2,0,0,"2,349","1,283",593,0,2,0,0,0,0,0,"2,349",0,265,"1,018"
2001,HENDERSON,"74,714","10,425",987,8,464,0,"1,669","4,738","5,687",864,123,8,0,0,464,0,0,519,"1,150"
2001,HIDALGO,"591,083","84,777","2,380","1,224","2,555","392,809",629,"3,560","81,217",13,"2,368",718,506,"1,876",679,"3,734","389,075",228,401
2001,HILL,"33,070","6,092",8,0,0,151,"1,367","3,255","2,837",0,8,0,0,0,0,151,0,79,"1,288"
2001,HOCKLEY,"22,404","3,742",396,0,0,"186,700",626,"1,902","1,840",396,0,0,0,0,0,"186,700",0,382,244
2001,HOOD,"42,315","5,796",24,0,"3,384","2,691",606,"3,807","1,988",24,0,0,0,46,"3,339",0,"2,691",299,307
2001,HOPKINS,"31,910","6,018",623,67,0,"3,403","4,811","1,939","4,079",0,623,67,0,0,0,0,"3,403","1,044","3,767"
2001,HOUSTON,"23,308","4,226",133,4,0,"1,807","1,939","2,444","1,782",5,128,0,4,0,0,452,"1,355",432,"1,507"
2001,HOWARD,"33,892","7,096","1,937",1,"1,200","3,272",290,"6,747",349,414,"1,523",1,0,0,"1,200","3,272",0,232,58
2001,HUDSPETH,"3,411",477,1,2,0,"269,027",583,477,0,1,0,2,0,0,0,"196,153","72,874",555,28
2001,HUNT,"77,823","12,279",397,0,450,885,"1,083","1,930","10,349",65,332,0,0,0,450,97,788,64,"1,019"
2001,HUTCHINSON,"23,665","4,882","29,086",24,0,"40,020",444,"3,827","1,056","26,607","2,480",24,0,0,0,"40,020",0,45,399
2001,IRION,"1,762",173,1,0,0,"1,664",289,173,0,1,0,0,0,0,0,782,882,231,58
2001,JACK,"8,776",809,2,0,0,0,"1,004",89,720,0,2,0,0,0,0,0,0,61,943
2001,JACKSON,"14,424","1,875",515,0,0,"39,754",869,"1,875",0,38,477,0,0,0,0,"39,754",0,202,667
2001,JASPER,"35,698","4,572","59,490",0,0,0,305,"4,572",0,"47,191","12,299",0,0,0,0,0,0,66,239
2001,JEFF DAVIS,"2,242",528,0,0,0,224,541,511,17,0,0,0,0,0,0,224,0,514,27
2001,JEFFERSON,"251,455","47,259","117,915",653,"5,568","134,756",789,"12,684","34,576",100,"117,816",134,520,"1,240","4,327",0,"134,756",364,425
2001,JIM HOGG,"5,305","1,000",0,0,0,758,"1,273","1,000",0,0,0,0,0,0,0,758,0,78,"1,195"
2001,JIM WELLS,"39,805","7,797",194,0,0,"2,314",705,"2,487","5,310",194,0,0,0,0,0,"2,268",46,51,654
2001,JOHNSON,"132,084","18,140","1,481",510,854,0,"1,908","7,787","10,354",269,"1,212",0,510,0,854,0,0,477,"1,431"
2001,JONES,"20,741","1,989",1,0,384,"4,068",899,143,"1,846",0,1,0,0,0,384,"2,400","1,668",90,809
2001,KARNES,"15,375","1,747",127,8,0,"1,486","1,167","1,747",0,127,0,8,0,0,0,282,"1,204",75,"1,092"
2001,KAUFMAN,"75,673","10,571",653,0,0,"2,222","1,551",331,"10,240",0,653,0,0,0,0,0,"2,222",139,"1,412"
2001,KENDALL,"24,636","3,514",0,0,0,"1,008",443,"3,454",60,0,0,0,0,0,0,726,282,231,212
2001,KENEDY,413,116,0,0,0,107,850,116,0,0,0,0,0,0,0,107,0,85,765
2001,KENT,850,503,0,681,0,0,442,503,0,0,0,681,0,0,0,0,0,44,398
2001,KERR,"44,275","7,764",25,0,0,"1,891",708,"3,981","3,784",25,0,0,0,0,0,113,"1,778",186,522
2001,KIMBLE,"4,511",991,4,0,0,638,454,211,780,2,2,0,0,0,0,51,587,364,90
2001,KING,341,213,0,0,0,334,358,213,0,0,0,0,0,0,0,334,0,19,339
2001,KINNEY,"3,409","1,085",0,0,0,"5,965",419,"1,085",0,0,0,0,0,0,0,"5,965",0,172,247
2001,KLEBERG,"31,420","5,902","2,441",287,0,441,"1,900","4,870","1,033","2,441",0,287,0,0,0,437,4,190,"1,710"
2001,KNOX,"4,093",819,0,0,0,"28,017","1,047",173,646,0,0,0,0,0,0,"28,017",0,53,994
2001,LA SALLE,"5,825","1,456",0,0,0,"3,134",872,"1,456",0,0,0,0,0,0,0,"3,134",0,87,785
2001,LAMAR,"48,688","11,096","4,005",0,"1,124","6,449","1,690",161,"10,935",0,"4,005",0,0,0,"1,124",64,"6,385",90,"1,600"
2001,LAMB,"14,787","3,117",330,0,"14,879","421,483","2,210","3,117",0,330,0,0,0,"14,879",0,"421,483",0,"1,768",442
2001,LAMPASAS,"18,345","4,004",105,0,0,135,724,343,"3,661",0,105,0,0,0,0,0,135,240,484
2001,LAVACA,"19,383","2,943",311,0,0,"6,253","2,014","2,940",3,311,0,0,0,0,0,"6,253",0,192,"1,822"
2001,LEE,"16,162","2,462",13,0,0,"1,271","1,561","2,462",0,13,0,0,0,0,0,661,610,454,"1,107"
2001,LEON,"15,471","2,288",466,380,0,542,"1,680","2,288",0,466,0,131,248,0,0,542,0,634,"1,046"
2001,LIBERTY,"72,501","9,437",222,0,0,"67,834",738,"9,437",0,222,0,0,0,0,0,"4,407","63,427",179,559
2001,LIMESTONE,"22,295","3,172",98,645,"15,791",0,"1,447","2,324",848,91,7,645,0,877,"14,914",0,0,119,"1,328"
2001,LIPSCOMB,"2,984",430,140,0,0,"27,971",687,430,0,140,0,0,0,0,0,"27,971",0,68,619
2001,LIVE OAK,"12,304","2,120","1,774",0,0,"2,343",630,"1,707",413,820,954,0,0,0,0,"1,757",586,315,315
2001,LLANO,"17,427","3,693",2,0,4,852,757,563,"3,130",2,0,0,0,0,4,682,170,719,38
2001,LOVING,67,7,0,0,0,325,40,7,0,0,0,0,0,0,0,0,325,32,8
2001,LUBBOCK,"244,940","48,296",638,0,826,"227,109",971,"12,976","35,320",558,80,0,0,12,815,"220,296","6,813",777,194
2001,LYNN,"6,417",752,0,0,0,"115,219",192,428,324,0,0,0,0,0,0,"108,306","6,913",135,57
2001,MADISON,"13,014","2,044",177,0,0,0,887,"2,044",0,177,0,0,0,0,0,0,0,261,626
2001,MARION,"11,014","1,294",67,0,"2,262",38,141,876,418,27,40,0,0,96,"2,166",0,38,56,85
2001,MARTIN,"4,730",238,0,50,0,"16,381",210,109,129,0,0,50,0,0,0,"16,381",0,168,42
2001,MASON,"3,772",748,0,0,0,"9,499",792,748,0,0,0,0,0,0,0,"9,499",0,396,396
2001,MATAGORDA,"38,173","4,904","1,712","5,152","63,647","190,953","1,183","4,904",0,"1,710",3,"1,107","4,045","1,392","62,255","13,794","177,159",285,898
2001,MAVERICK,"48,438","7,704",54,0,0,"131,895",492,61,"7,643",0,54,0,0,0,0,0,"131,895",25,467
2001,MCCULLOCH,"8,047","1,839",84,670,0,"2,081",677,"1,836",3,84,0,670,0,0,0,"2,039",42,542,135
2001,MCLENNAN,"215,532","40,595","3,691",393,665,"5,046","1,930","11,526","29,068",715,"2,975",1,392,123,541,706,"4,340",193,"1,737"
2001,MCMULLEN,853,214,0,220,0,0,820,214,0,0,0,220,0,0,0,0,0,82,738
2001,MEDINA,"39,974","8,537",37,0,0,"79,633","1,125","8,537",0,37,0,0,0,0,0,"61,176","18,457",84,"1,041"
2001,MENARD,"2,399",339,2,0,0,"3,497",418,339,0,2,0,0,0,0,0,420,"3,077",335,83
2001,MIDLAND,"116,187","32,107",78,566,0,"27,710",391,"8,264","23,843",78,0,555,11,0,0,"22,168","5,542",313,78
2001,MILAM,"24,808","4,740","44,528",0,0,"2,384","1,797","2,924","1,816","31,903","12,625",0,0,0,0,787,"1,597",719,"1,078"
2001,MILLS,"5,158",798,2,0,0,"3,042",928,393,404,0,2,0,0,0,0,31,"3,011",241,687
2001,MITCHELL,"9,724","1,006",0,0,"2,338","3,423",416,926,80,0,0,0,0,0,"2,338","3,423",0,42,374
2001,MONTAGUE,"19,193","2,699",1,0,0,147,"1,611","1,159","1,539",0,1,0,0,0,0,147,0,83,"1,528"
2001,MONTGOMERY,"312,366","49,166","1,794",161,"2,396",66,493,"48,879",288,"1,794",0,161,0,810,"1,586",66,0,197,296
2001,MOORE,"20,290","4,383","7,508",29,98,"257,622","4,828","4,383",0,"7,508",0,29,0,98,0,"257,622",0,"3,863",965
2001,MORRIS,"12,959","1,598","88,047",0,"4,073",0,423,772,827,27,"88,020",0,0,0,"4,073",0,0,95,328
2001,MOTLEY,"1,403",374,0,0,0,"3,837",423,335,39,0,0,0,0,0,0,"3,837",0,42,381
2001,NACOGDOCHES,"59,671","11,879","1,771",0,0,676,"1,458","6,873","5,006","1,679",91,0,0,0,0,419,257,583,875
2001,NAVARRO,"46,075","8,105",278,459,0,0,"1,567",272,"7,834",0,278,1,458,0,0,0,0,156,"1,411"
2001,NEWTON,"15,038","2,083",373,0,0,367,110,"2,083",0,137,236,0,0,0,0,275,92,44,66
2001,NOLAN,"15,547","5,652",537,0,0,"3,055",438,"2,265","3,386",76,461,0,0,0,0,"2,841",214,22,416
2001,NUECES,"314,573","59,839","38,606","1,285","2,848","1,722",292,589,"59,249","1,064","37,542",0,"1,285",0,"2,848",17,"1,705",94,198
2001,OCHILTREE,"9,109","1,933",0,46,0,"65,523","2,630","1,933",0,0,0,46,0,0,0,"65,523",0,264,"2,366"
2001,OLDHAM,"2,139",705,0,"1,599",0,"3,994","1,266",705,0,0,0,81,"1,518",0,0,"3,994",0,113,"1,153"
2001,ORANGE,"85,048","12,511","39,716",0,"6,923","2,403",194,"12,419",92,"3,945","35,772",0,0,"1,286","5,637",0,"2,403",39,155
2001,PALO PINTO,"27,398","5,219",11,1,795,"1,222",845,264,"4,955",3,9,0,1,0,795,196,"1,026",86,759
