GeoFips,GeoName,LineCode,Description,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
48333,"Mills, TX",36,    Transportation and warehousing,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
48333,"Mills, TX",45,    Information,13285,14026,13036,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
48333,"Mills, TX",50,"    Finance, insurance, real estate, rental, and leasing",17480,20336,19920,20560,22510,24822,20938,20691,23318,26670,27138,29519,29734,32471,31056,31014,34246,35739,39231,47539
48333,"Mills, TX",51,      Finance and insurance,(D),(D),(D),(D),(D),(D),(D),(D),4859,5225,(D),(D),5204,5064,5114,6161,5743,6556,6360,(D)
48333,"Mills, TX",56,      Real estate and rental and leasing,(D),(D),(D),(D),(D),(D),(D),(D),18459,21445,(D),(D),24529,27407,25942,24853,28503,29183,32872,(D)
48333,"Mills, TX",59,    Professional and business services,3904,4161,4112,9095,9725,11239,12108,14205,12998,12983,13866,(D),14783,16335,16261,4550,5146,5535,5654,5412
48333,"Mills, TX",60,"      Professional, scientific, and technical services",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2202,2328,2349,2615,(D),2749,3178,3655,(D),(D)
48333,"Mills, TX",64,      Management of companies and enterprises,0,0,0,4856,5992,7278,8515,10517,9564,9501,10071,10860,10606,11769,11535,0,0,0,0,0
48333,"Mills, TX",65,      Administrative and support and waste management and remediation services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1593,(D),1828,1951,(D),1801,1968,1879,(D),(D)
48333,"Mills, TX",68,"    Educational services, health care, and social assistance",8779,4924,4130,4195,4255,4668,4872,5117,5414,6075,5908,5764,5634,5388,5548,5551,5511,5632,5877,6269
48333,"Mills, TX",69,      Educational services,74,76,74,40,28,25,50,50,47,53,57,52,41,34,46,69,95,65,64,51
48333,"Mills, TX",70,      Health care and social assistance,8705,4848,4056,4155,4227,4643,4822,5067,5367,6022,5851,5712,5593,5354,5502,5482,5416,5567,5813,6218
48333,"Mills, TX",75,"    Arts, entertainment, recreation, accommodation, and food services",(D),(D),(D),(D),1214,1027,1131,1191,1175,1139,1230,1354,1455,1520,1675,1985,1861,1816,2176,1754
48333,"Mills, TX",76,"      Arts, entertainment, and recreation",(D),(D),(D),76,(D),(D),(D),(D),93,(D),(D),(D),(D),(D),320,372,355,348,454,(D)
48333,"Mills, TX",79,      Accommodation and food services,(D),(D),(D),(D),(D),(D),(D),(D),1081,(D),(D),(D),(D),(D),1355,1612,1507,1468,1723,(D)
48333,"Mills, TX",82,    Other services (except government and government enterprises),4182,4669,4490,(D),4626,4860,4772,4676,5061,5955,5582,6182,(D),(D),5812,(D),5576,(D),(D),(D)
48333,"Mills, TX",83,Government and government enterprises,15579,16134,17643,18858,19547,19508,19319,19323,19508,19058,18305,18904,19748,20765,22666,24183,24667,25118,25644,26851
48333,"Mills, TX",,Addenda:,,,,,,,,,,,,,,,,,,,,
48333,"Mills, TX",87,Natural resources and mining,9091,6795,9629,12909,8088,18980,2445,4825,9972,2442,3199,5305,1328,1867,2345,4973,2837,4181,2308,2387
48333,"Mills, TX",88,Trade,10530,11725,12330,13856,14972,15725,14879,13854,16102,21194,19504,18793,16955,16503,17099,17810,18371,20387,22109,23708
48333,"Mills, TX",89,Transportation and utilities,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
48333,"Mills, TX",90,Manufacturing and information,16247,17002,16301,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
48333,"Mills, TX",91,Private goods-producing industries 2/,16643,14714,17820,21753,16797,28448,11657,14239,25648,14474,14911,17564,15218,15376,14980,17788,16108,18497,17944,17777
48333,"Mills, TX",92,Private services-providing industries 3/,60220,61585,59693,65013,68659,73047,72738,70704,75802,85870,87739,92986,89540,114303,111213,106635,114377,149262,172335,186974
48411,"San Saba, TX",1,All industry total,96883,99979,107438,111691,112935,114325,108906,124963,134759,132194,136623,138860,131014,135713,146562,169862,176299,196563,206188,186255
48411,"San Saba, TX",2,  Private industries,64874,68562,75311,78860,78814,81011,78888,99857,106990,103102,107747,109807,100533,104863,114585,136359,141688,161816,170717,149260
48411,"San Saba, TX",3,"    Agriculture, forestry, fishing and hunting",1845,1554,9076,(D),7309,6191,6491,15597,16345,8429,11099,13194,9007,9280,10550,12077,11226,12410,10234,10344
48411,"San Saba, TX",6,"    Mining, quarrying, and oil and gas extraction",1179,1254,1776,2134,2081,3265,3385,3688,3525,2699,2443,3053,3636,2707,5111,4365,6480,5341,11470,11800
48411,"San Saba, TX",10,    Utilities,(D),53,44,(D),(D),0,0,0,13,40,0,0,0,1179,3541,22638,21412,41354,41727,9045
48411,"San Saba, TX",11,    Construction,6580,6680,6843,6200,7389,5237,4871,4384,4954,4853,4551,5604,5163,5053,5751,5423,6105,5024,5244,5788
48411,"San Saba, TX",12,    Manufacturing,1770,1831,1796,1541,2022,1153,2225,2111,4249,4224,4833,3704,2677,2608,4095,3937,4317,3684,3637,4060
48411,"San Saba, TX",13,      Durable goods manufacturing,(D),(D),189,155,263,49,264,(D),(D),(D),1083,621,240,616,373,700,901,885,760,727
48411,"San Saba, TX",25,      Nondurable goods manufacturing,(D),(D),1607,1386,1759,1104,1961,(D),(D),(D),3750,3083,2438,1992,3722,3237,3416,2798,2877,3333
48411,"San Saba, TX",34,    Wholesale trade,7197,7197,6508,7522,8000,8530,8969,10118,10776,11453,12381,12419,9763,8626,10066,9610,8462,9125,7153,8687
48411,"San Saba, TX",35,    Retail trade,11829,11981,11253,9775,10189,11179,10883,11002,11832,12009,10051,9068,8498,7867,7413,7650,7231,7727,7852,8455
48411,"San Saba, TX",36,    Transportation and warehousing,1122,1228,1395,1519,1733,1876,2139,1994,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
48411,"San Saba, TX",45,    Information,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
48411,"San Saba, TX",50,"    Finance, insurance, real estate, rental, and leasing",17685,20142,20236,21207,23044,25585,21591,21267,23896,27305,27625,30410,29992,33367,32565,33213,36516,37070,(D),49322
48411,"San Saba, TX",51,      Finance and insurance,3321,3539,3427,3354,(D),3272,3077,3363,3813,4023,4410,4405,4117,4070,4342,6022,(D),(D),(D),5087
48411,"San Saba, TX",56,      Real estate and rental and leasing,14363,16603,16809,17853,(D),22313,18514,17903,20083,23282,23215,26005,25875,29297,28223,27192,(D),(D),35133,44235
48411,"San Saba, TX",59,    Professional and business services,2556,(D),(D),3655,3673,(D),(D),(D),13200,13038,14616,14771,14928,15977,15690,15739,17832,19417,20733,19933
48411,"San Saba, TX",60,"      Professional, scientific, and technical services",(D),(D),2575,3295,3336,3370,3074,3294,2873,2630,3554,3013,3407,3293,3236,2996,2834,2745,2891,2944
48411,"San Saba, TX",64,      Management of companies and enterprises,0,0,0,0,0,0,0,10516,9564,9500,10070,10856,10602,11769,11535,11744,13743,15375,16465,15680
48411,"San Saba, TX",65,      Administrative and support and waste management and remediation services,(D),(D),(D),360,337,(D),(D),(D),763,908,992,902,919,915,918,998,1254,1297,1377,1310
48411,"San Saba, TX",68,"    Educational services, health care, and social assistance",4146,4486,4421,4304,4041,4190,4489,5192,6639,7141,7251,5434,5017,4908,4125,4932,4155,3410,3196,2117
48411,"San Saba, TX",69,      Educational services,60,62,77,88,115,39,44,37,276,668,774,344,319,401,187,357,323,144,138,111
48411,"San Saba, TX",70,      Health care and social assistance,4086,4424,4344,4216,3926,4151,4445,5155,6363,6473,6477,5090,4698,4507,3938,4575,3832,3266,3058,2006
48411,"San Saba, TX",75,"    Arts, entertainment, recreation, accommodation, and food services",2184,2552,2606,2497,3024,3231,3277,3199,2722,2064,2007,2151,2741,3070,3413,3388,3598,3558,3055,2864
48411,"San Saba, TX",76,"      Arts, entertainment, and recreation",13,50,35,176,74,0,0,0,61,25,109,59,574,479,382,43,21,13,37,0
48411,"San Saba, TX",79,      Accommodation and food services,2171,2502,2571,2321,2950,3231,3277,3199,2661,2039,1898,2092,2167,2591,3031,3345,3577,3545,3018,2864
48411,"San Saba, TX",82,    Other services (except government and government enterprises),5694,5700,5570,5686,6012,6418,6664,6413,6933,7357,6672,6367,5543,5825,5847,6348,6762,6988,7239,7006
48411,"San Saba, TX",83,Government and government enterprises,32009,31417,32127,32831,34121,33313,30018,25106,27769,29092,28876,29053,30481,30849,31977,33503,34611,34747,35471,36994
48411,"San Saba, TX",,Addenda:,,,,,,,,,,,,,,,,,,,,
48411,"San Saba, TX",87,Natural resources and mining,3023,2808,10852,(D),9390,9456,9877,19286,19870,11128,13542,16247,12643,11987,15661,16442,17706,17751,21704,22144
48411,"San Saba, TX",88,Trade,19026,19178,17760,17297,18189,19709,19852,21120,22609,23462,22432,21486,18261,16493,17478,17260,15694,16852,15005,17142
48411,"San Saba, TX",89,Transportation and utilities,(D),1281,1439,(D),(D),1876,2139,1994,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
48411,"San Saba, TX",90,Manufacturing and information,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
48411,"San Saba, TX",91,Private goods-producing industries 2/,11374,11319,19491,(D),18801,15845,16973,25781,29074,20205,22926,25555,20484,19649,25507,25802,28128,26459,30585,31993
48411,"San Saba, TX",92,Private services-providing industries 3/,53500,57243,55821,(D),60013,65166,61914,74076,77916,82896,84821,84252,80049,85214,89078,110556,113560,135357,140132,117268
48453,"Travis, TX",1,All industry total,44344601,46507820,47459029,50413294,54508761,62133732,64527654,67065871,64997608,69024736,72343117,75200822,81558384,88302114,97817821,104473673,110698040,119224425,127161595,130079148
48453,"Travis, TX",2,  Private industries,38042838,39588259,40349863,43144071,46856871,54079089,56029906,58040407,55323771,58889964,62100218,64704777,70502768,76897136,85876262,92093961,97833728,105894083,113316876,115522280
48453,"Travis, TX",3,"    Agriculture, forestry, fishing and hunting",10918,8591,16192,20786,10355,9095,5487,5647,6486,4001,3288,23661,36220,13432,18784,6720,4084,5984,3846,3511
48453,"Travis, TX",6,"    Mining, quarrying, and oil and gas extraction",117116,99892,109147,128184,322003,415445,418392,436361,397149,480370,789234,645430,551579,673561,636447,511508,552876,687021,871745,875003
48453,"Travis, TX",10,    Utilities,193427,162451,172804,187064,217007,257350,269484,270618,267782,318256,273544,352689,213052,196374,202907,200587,198264,250199,249262,256415
48453,"Travis, TX",11,    Construction,3358271,3370730,2962809,2005385,2347442,3214188,3836338,3287663,2693008,2392957,2378204,2757766,3067312,3582842,4397818,4993878,5366005,5016010,5351613,5685833
48453,"Travis, TX",12,    Manufacturing,6777690,7263578,7186327,9005913,9757198,13264380,11715201,12915019,10899204,12184372,12025063,10214168,10720723,10217411,11858485,11829800,10645455,11795944,11402126,11630944
48453,"Travis, TX",13,      Durable goods manufacturing,6128282,6612973,6560804,8315587,8993185,12271811,10819710,12122496,10168082,11452782,11296921,9461138,9761052,9130158,10430838,10587845,9210208,10247048,9893758,10138562
48453,"Travis, TX",25,      Nondurable goods manufacturing,649407,650605,625523,690326,764013,992569,895491,792523,731123,731590,728142,753030,959671,1087252,1427647,1241955,1435247,1548896,1508368,1492382
48453,"Travis, TX",34,    Wholesale trade,2785263,2463202,2550504,3053190,3409414,3686897,4086817,4455083,4285811,4617279,5319441,6150886,7156358,8587906,10123948,11379345,13258977,14414197,15818642,16228335
48453,"Travis, TX",35,    Retail trade,2721916,2728312,2814752,2752242,2999336,3096066,3145664,3126423,3312297,3575884,3698289,3891870,4159853,4471269,4715929,4889177,4994446,5346632,5731604,6037358
48453,"Travis, TX",36,    Transportation and warehousing,496975,528071,542187,650666,728504,812564,800654,859599,852122,881525,964987,1202708,1271687,1474921,1656325,1616222,1795474,1904677,2263066,1184270
48453,"Travis, TX",45,    Information,3556106,4453438,4690798,5015859,5093422,4951183,5795520,5360131,4900628,5177133,5229286,5342588,6066861,6430046,7680365,8281397,9054467,9108483,9777730,10580344
48453,"Travis, TX",50,"    Finance, insurance, real estate, rental, and leasing",6423972,6754901,7154964,7410836,8358636,9415494,9664457,9633163,9621667,9916768,10509590,11475399,12960940,14759580,15342686,17039253,18450821,20839453,22089399,24348638
48453,"Travis, TX",51,      Finance and insurance,2344554,2435389,2650409,2693796,2872608,3037036,3029659,2990772,3246127,3497690,3556607,4038183,4498974,4992103,5751780,6615811,6889503,8339432,8564644,9239086
48453,"Travis, TX",56,      Real estate and rental and leasing,4079417,4319512,4504555,4717040,5486028,6378458,6634798,6642391,6375540,6419079,6952983,7437217,8461966,9767477,9590906,10423441,11561318,12500020,13524754,15109552
48453,"Travis, TX",59,    Professional and business services,6324375,6132952,6325441,6742839,7238197,7945877,8789452,9586710,9585289,10536783,11582448,12581842,13670683,14890140,16650659,18012253,19411293,21810341,24419412,25051719
48453,"Travis, TX",60,"      Professional, scientific, and technical services",4717874,4531317,4651357,4831374,5159486,5790379,6378507,7146936,7239294,7923803,8659543,9558266,10331202,11268683,12713652,13818236,14743616,16918250,19080715,19542239
48453,"Travis, TX",64,      Management of companies and enterprises,142532,155804,167162,179563,239947,244682,229481,214400,225161,267849,279241,300339,368411,380054,443547,469976,509874,512599,619491,563147
48453,"Travis, TX",65,      Administrative and support and waste management and remediation services,1463970,1445831,1506921,1731902,1838764,1910816,2181464,2225375,2120835,2345130,2643665,2723238,2971070,3241403,3493460,3724042,4157803,4379493,4719205,4946333
48453,"Travis, TX",68,"    Educational services, health care, and social assistance",2560163,2774624,2906954,3120768,3166361,3463192,3707221,4119907,4504439,4694524,4911036,5244753,5426275,5707904,6190544,6495128,6810741,7152963,7470092,7215575
48453,"Travis, TX",69,      Educational services,233532,238359,251711,294260,308579,347984,384858,450743,522552,573898,618408,652145,668359,716077,756687,807858,851416,941904,1017103,913629
48453,"Travis, TX",70,      Health care and social assistance,2326631,2536265,2655243,2826507,2857783,3115207,3322363,3669164,3981887,4120626,4292628,4592608,4757917,4991826,5433857,5687270,5959325,6211059,6452989,6301945
48453,"Travis, TX",75,"    Arts, entertainment, recreation, accommodation, and food services",1558343,1640885,1714066,1837815,1935706,2186398,2374831,2492320,2474819,2593346,2840387,3107723,3340232,3839218,4278473,4625934,4974434,5090334,5274169,4019786
48453,"Travis, TX",76,"      Arts, entertainment, and recreation",294719,313398,321599,366544,371663,402780,413025,414013,445482,468614,542248,460475,508742,621889,655104,782543,884940,928560,966902,724739
48453,"Travis, TX",79,      Accommodation and food services,1263624,1327488,1392466,1471272,1564043,1783618,1961806,2078307,2029337,2124732,2298139,2647248,2831490,3217330,3623369,3843391,4089494,4161775,4307267,3295047
48453,"Travis, TX",82,    Other services (except government and government enterprises),1158304,1206632,1202918,1212523,1273291,1360961,1420388,1491761,1523069,1516765,1575423,1713295,1860995,2052530,2122892,2212758,2316393,2471845,2594169,2404549
48453,"Travis, TX",83,Government and government enterprises,6301762,6919561,7109166,7269224,7651890,8054643,8497748,9025464,9673837,10134772,10242898,10496045,11055616,11404978,11941559,12379712,12864312,13330342,13844719,14556868
48453,"Travis, TX",,Addenda:,,,,,,,,,,,,,,,,,,,,
48453,"Travis, TX",87,Natural resources and mining,128034,108484,125339,148970,332357,424540,423879,442008,403635,484371,792521,669090,587799,686993,655231,518228,556960,693005,875592,878514
48453,"Travis, TX",88,Trade,5507179,5191514,5365256,5805432,6408750,6782963,7232481,7581507,7598109,8193163,9017731,10042756,11316210,13059176,14839877,16268522,18253423,19760830,21550246,22265692
48453,"Travis, TX",89,Transportation and utilities,690402,690521,714991,837730,945511,1069915,1070137,1130218,1119904,1199781,1238531,1555397,1484738,1671295,1859232,1816809,1993738,2154876,2512328,1440685
48453,"Travis, TX",90,Manufacturing and information,10333796,11717016,11877125,14021772,14850620,18215562,17510721,18275150,15799833,17361506,17254349,15556756,16787583,16647457,19538849,20111197,19699921,20904427,21179856,22211289
48453,"Travis, TX",91,Private goods-producing industries 2/,10263994,10742792,10274474,11160268,12436997,16903107,15975418,16644690,13995847,15061701,15195788,13641024,14375834,14487246,16911534,17341906,16568420,17504959,17629331,18195291
48453,"Travis, TX",92,Private services-providing industries 3/,27778844,28845467,30075389,31983802,34419874,37175982,40054487,41395717,41327924,43828263,46904431,51063753,56126934,62409890,68964728,74752055,81265308,88389124,95687546,97326989
48481,"Wharton, TX",1,All industry total,1326528,1186890,1312965,1434820,1625592,1681656,1591776,1942192,1619149,1634346,1643451,1672620,1846534,1751367,1577422,1492170,1665936,1719999,1951301,1921439
48481,"Wharton, TX",2,  Private industries,1198424,1052637,1174789,1296406,1482996,1534870,1437323,1782052,1451401,1459700,1471638,1509174,1674417,1573286,1394412,1303721,1471036,1518374,1748058,1709507
48481,"Wharton, TX",3,"    Agriculture, forestry, fishing and hunting",102569,112499,133455,178289,147871,182367,139748,242722,177076,178907,130565,149576,234047,90721,108181,89188,101634,53821,83585,83965
48481,"Wharton, TX",6,"    Mining, quarrying, and oil and gas extraction",470498,322598,421391,470959,666725,638295,560372,772458,482790,464635,444419,377032,407775,420559,218017,148094,164830,187960,161061,89752
48481,"Wharton, TX",10,    Utilities,7856,6728,6880,7300,7451,7872,20057,45492,75929,64767,77863,76597,81189,75359,71645,99007,226941,260571,369185,368536
48481,"Wharton, TX",11,    Construction,34219,34738,38556,41789,39547,44129,53604,48333,42317,46742,50553,61337,60993,64560,58662,53515,59308,71883,100736,80934
48481,"Wharton, TX",12,    Manufacturing,122885,100241,90907,110691,110534,119995,136571,124832,115381,111909,121784,130617,147380,152827,171815,157199,152011,151672,170886,171129
48481,"Wharton, TX",13,      Durable goods manufacturing,35967,23242,22276,28037,30847,37418,42344,45436,44533,45310,49995,51890,60476,65431,58690,51579,55555,59435,57854,59907
48481,"Wharton, TX",25,      Nondurable goods manufacturing,86918,76999,68631,82654,79687,82577,94227,79396,70848,66600,71789,78727,86904,87396,113125,105619,96455,92238,113032,111222
48481,"Wharton, TX",34,    Wholesale trade,34293,35357,36093,41811,50109,52306,57704,68946,72321,85489,98439,115097,117139,111830,108103,100936,91756,96187,99297,105020
48481,"Wharton, TX",35,    Retail trade,81687,83599,88522,94944,98718,98498,97100,93985,96743,102585,102724,110075,118960,123452,130684,137903,146588,148084,150099,166110
48481,"Wharton, TX",36,    Transportation and warehousing,22959,19393,22768,25230,26899,30099,30136,27826,19077,23655,37868,50743,60306,65179,60010,44762,35182,42667,45283,43663
48481,"Wharton, TX",45,    Information,9082,10051,9933,8013,7719,7509,8758,9788,9894,9923,10048,10622,10916,10077,9862,9277,9172,9533,10356,10535
48481,"Wharton, TX",50,"    Finance, insurance, real estate, rental, and leasing",175748,167092,162635,150259,162370,180953,158983,170411,179807,188449,205376,219603,228127,240724,235668,242054,251691,249883,283259,313598
48481,"Wharton, TX",51,      Finance and insurance,43214,48529,47112,43646,47147,47709,46485,48152,54275,58795,64114,58469,58471,58568,58183,65614,64808,65931,66771,67092
48481,"Wharton, TX",56,      Real estate and rental and leasing,132534,118563,115523,106613,115223,133245,112498,122259,125532,129654,141262,161133,169656,182156,177485,176441,186883,183952,216488,246505
48481,"Wharton, TX",59,    Professional and business services,26195,39498,42865,42563,46118,49151,49354,50784,49170,47301,51989,52582,54719,60277,56722,53816,56711,(D),64820,64279
48481,"Wharton, TX",60,"      Professional, scientific, and technical services",16807,18686,18513,20483,21501,22101,23841,25414,25640,26911,30491,28707,29784,31432,29153,25775,(D),(D),28204,28049
48481,"Wharton, TX",64,      Management of companies and enterprises,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),14949,(D),(D),(D),(D),16464,15679
48481,"Wharton, TX",65,      Administrative and support and waste management and remediation services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),13896,(D),(D),18626,19828,20152,20552
48481,"Wharton, TX",68,"    Educational services, health care, and social assistance",61873,67836,67562,70231,63689,64440,62908,65402,69958,72525,75523,85289,80575,80485,84838,88061,93965,100749,114926,124141
48481,"Wharton, TX",69,      Educational services,(D),(D),(D),(D),(D),(D),(D),(D),(D),3716,3844,4167,4236,4573,4845,5804,6802,6794,7622,7021
48481,"Wharton, TX",70,      Health care and social assistance,(D),(D),(D),(D),(D),(D),(D),(D),(D),68809,71679,81123,76339,75912,79993,82257,87163,93955,107304,117121
48481,"Wharton, TX",75,"    Arts, entertainment, recreation, accommodation, and food services",20188,22772,23029,24067,24332,26445,30613,31648,30114,28836,29904,34011,35301,38654,40494,41989,42278,(D),44379,40438
48481,"Wharton, TX",76,"      Arts, entertainment, and recreation",1273,1712,1828,1970,1858,1868,1847,1828,1767,1908,2266,2511,2553,2935,3267,3411,3221,(D),3125,1534
48481,"Wharton, TX",79,      Accommodation and food services,18915,21060,21200,22097,22474,24577,28766,29820,28347,26928,27638,31499,32748,35719,37226,38578,39056,39651,41254,38904
48481,"Wharton, TX",82,    Other services (except government and government enterprises),28370,30235,30195,30262,30915,32812,31416,29426,30824,33977,34582,35995,36989,38582,39710,37921,38971,40789,50186,47406
48481,"Wharton, TX",83,Government and government enterprises,128104,134253,138176,138414,142596,146786,154454,160140,167748,174645,171813,163446,172117,178081,183010,188448,194900,201626,203243,211932
48481,"Wharton, TX",,Addenda:,,,,,,,,,,,,,,,,,,,,
48481,"Wharton, TX",87,Natural resources and mining,573067,435097,554846,649248,814595,820662,700120,1015180,659866,643541,574984,526607,641822,511279,326198,237282,266464,241780,244646,173717
48481,"Wharton, TX",88,Trade,115980,118956,124615,136754,148826,150804,154803,162931,169065,188074,201162,225172,236099,235282,238787,238838,238344,244271,249396,271130
48481,"Wharton, TX",89,Transportation and utilities,30815,26120,29648,32530,34350,37971,50193,73318,95006,88422,115731,127340,141495,140538,131655,143769,262122,303238,414468,412199
48481,"Wharton, TX",90,Manufacturing and information,131968,110292,100840,118704,118252,127504,145329,134619,125275,121833,131832,141239,158296,162904,181678,166476,161183,161205,181242,181664
48481,"Wharton, TX",91,Private goods-producing industries 2/,730172,570075,684308,801728,964676,984786,890295,1188344,817564,802192,747321,718561,850195,728667,556675,447996,477782,465336,516267,425780
48481,"Wharton, TX",92,Private services-providing industries 3/,468252,482562,490481,494678,518320,550085,547027,593708,633836,657508,724317,790613,824222,844619,837737,855725,993254,1053038,1231790,1283726
Legend / Footnotes:,,,,,,,,,,,,,,,,,,,,,,,
1/ Gross Domestic Product (GDP) is in thousands of current dollars (not adjusted for inflation). Industry detail is based on the 2012 North American Industry Classification System (NAICS).,,,,,,,,,,,,,,,,,,,,,,,
"2/ The private goods-producing industries consist of agriculture, forestry, fishing, and hunting; mining, quarrying, and oil and gas extraction; construction; and manufacturing.",,,,,,,,,,,,,,,,,,,,,,,
"3/ The private services-producing industries consist of utilities; wholesale trade; retail trade; transportation and warehousing, excluding Postal Service; information; finance and insurance; real estate, rental, and leasing; professional, scientific, and technical services; management of companies; administrative and support and waste management and remediation services; educational services; health care and social assistance; arts, entertainment, and recreation; accommodation and food services; and other services (except government and government enterprises).",,,,,,,,,,,,,,,,,,,,,,,
"Metropolitan Areas are defined (geographically delineated) by the Office of Management and Budget (OMB) bulletin no. 20-01 issued March 6, 2020.",,,,,,,,,,,,,,,,,,,,,,,
(D) Not shown to avoid disclosure of confidential information; estimates are included in higher-level totals.,,,,,,,,,,,,,,,,,,,,,,,
"Last updated: December 8, 2021 -- new statistics for 2020, revised statistics for 2001-2019.",,,,,,,,,,,,,,,,,,,,,,,
