Program,Year,Period,Geo Level,State,Ag District,Ag District Code,County,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MIDLAND,COTTON,"COTTON, UPLAND, IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,15400,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MIDLAND,COTTON,"COTTON, UPLAND, IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,1297,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MIDLAND,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,11700,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MIDLAND,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,24500,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MIDLAND,COTTON,"COTTON, UPLAND, NON-IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,4500,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MIDLAND,COTTON,"COTTON, UPLAND, NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,185,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MIDLAND,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,700,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MIDLAND,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,6900,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MIDLAND,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,14000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MIDLAND,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MIDLAND,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,700,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MIDLAND,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,6900,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MIDLAND,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,14000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MIDLAND,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4700,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,5600,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,1100,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,112,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4700,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,5600,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,COTTON,"COTTON, UPLAND, NON-IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,1100,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,COTTON,"COTTON, UPLAND, NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,112,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,4100,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,OATS,OATS - ACRES PLANTED,TOTAL,NOT SPECIFIED,19600,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,98600,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,24,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,5400,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3100,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,79000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,25,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3100,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,79000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,25,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,5400,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,11800,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,48800,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,221000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,11800,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,48800,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,221000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,11800,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,48800,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,221000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,11800,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,48800,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,221000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,30300,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,49800,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,20300,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,322,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3900,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,3900,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,COTTON,"COTTON, UPLAND, IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,7100,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,COTTON,"COTTON, UPLAND, IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,874,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,26400,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,45900,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,COTTON,"COTTON, UPLAND, NON-IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,13200,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,COTTON,"COTTON, UPLAND, NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,240,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,1700,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,400,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,16000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,1300,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,28500,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,26000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1100,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,1700,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,23000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,21,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,200,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,26800,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,3000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,15,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1300,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,28500,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,26000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, WINTER, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1100,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, WINTER, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,1700,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, WINTER, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,23000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,21,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,200,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,26800,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,3000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,15,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,35200,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,68000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,16600,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,226,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1100,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,1100,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,COTTON,"COTTON, UPLAND, IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,1700,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,COTTON,"COTTON, UPLAND, IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,742,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,34100,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,66900,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,COTTON,"COTTON, UPLAND, NON-IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,14900,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,COTTON,"COTTON, UPLAND, NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,210,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,1000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,OATS,OATS - ACRES PLANTED,TOTAL,NOT SPECIFIED,12800,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,44800,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.8,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,26500,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,20900,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,390000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,29100,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,94700,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,521000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,18,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,29100,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,94700,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,521000,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,18,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,41100,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,56700,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,20300,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,237,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2200,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,2200,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND, IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,4100,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND, IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,895,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,38900,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,54500,
SURVEY,2006,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND, NON-IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,16200,
